,Product Name,Product Code,Regular Price,Happy Price,Discount,Page Link,Image Link,Category
147,Gembird Gaming mouse pad PRO,Шифра: 17617,229 Ден.,219 Ден.,-4%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци?product_id=17617,https://setec.mk/image/cache/catalog/Product/17617_0-228x228.jpg,Компјутери и IT Опрема
148,LOGIC Wired Mouse LM 31,Шифра: 15949,249 Ден.,219 Ден.,-12%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/logic-wired-mouse-lm-3115949,https://setec.mk/image/cache/catalog/Product/15949_0-228x228.jpg,Компјутери и IT Опрема
149,Modecom Optical Mouse MC-M4,Шифра: 15755,229 Ден.,219 Ден.,-4%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/modecom-optical-mouse-mc-m415755,https://setec.mk/image/cache/catalog/Product/15755_0-228x228.jpg,Компјутери и IT Опрема
150,Delux DLM-391BU 3D Wired Optical Mouse,Шифра: 15563,229 Ден.,229 Ден.,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/delux-dlm-391bu-3d-wired-optical-mouse15563,https://setec.mk/image/cache/catalog/Product/15563_0-228x228.jpg,Компјутери и IT Опрема
151,Gembird Wireless optical mouse,Шифра: 17596,249 Ден.,229 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци?product_id=17596,https://setec.mk/image/cache/catalog/Product/17596_0-228x228.jpg,Компјутери и IT Опрема
152,Gembird Wireless optical mouse,Шифра: 17597,249 Ден.,229 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци?product_id=17597,https://setec.mk/image/cache/catalog/Product/17597_0-228x228.jpg,Компјутери и IT Опрема
153,LOGIC Wireless Mouse LM-2A,Шифра: 15792,249 Ден.,229 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/logic-wireless-mouse-lm-2a15792,https://setec.mk/image/cache/catalog/Product/15792_0-228x228.jpg,Компјутери и IT Опрема
154,Modecom Optical Mouse MC-M10,Шифра: 15919,259 Ден.,229 Ден.,-12%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/глувци-и-подлога-за-глувци/modecom-optical-mouse-mc-m1015919,https://setec.mk/image/cache/catalog/Product/15919_0-228x228.jpg,Компјутери и IT Опрема
155,Power Box Aluminum HDD Caddy 9.5,Шифра: 10834,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/power-box-aluminum-hdd-caddy-9510834,https://setec.mk/image/cache/catalog/Product/10834_0-228x228.jpg,Компјутери и IT Опрема
156,Power Box Aluminum HDD Caddy 12,Шифра: 10835,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/power-box-aluminum-hdd-caddy-1210835,https://setec.mk/image/cache/catalog/Product/10835_0-228x228.jpg,Компјутери и IT Опрема
157,11.03.1225-50 ROLINE S-ATA Data+Power Adapter,Шифра: 10154,260 Ден.,249 Ден.,-4%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/11031225-50-roline-s-ata-data-power-adapter10154,https://setec.mk/image/cache/catalog/Product/10154_0-228x228.jpg,Компјутери и IT Опрема
158,LC-Power CADDY 5,Шифра: 10781,399 Ден.,369 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/lc-power-caddy-510781,https://setec.mk/image/cache/catalog/Product/10781_0-228x228.jpg,Компјутери и IT Опрема
159,Gembird USB 3.0 2.5' enclosure,Шифра: 10971,519 Ден.,479 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии?product_id=10971,https://setec.mk/image/cache/catalog/Product/10971_0-228x228.jpg,Компјутери и IT Опрема
160,12.99.1060-50 VALUE USB-eS-ATA Converter,Шифра: 10153,559 Ден.,519 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/12991060-50-value-usb-es-ata-converter10153,https://setec.mk/image/cache/catalog/Product/10153_0-228x228.jpg,Компјутери и IT Опрема
161,16.99.4204-10 VALUE Ext. 2.5 SATA HDD Enclosure USB2.0,Шифра: 10465,599 Ден.,569 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/16994204-10-value-ext-25-sata-hdd-enclosure-usb2010465,https://setec.mk/image/cache/catalog/Product/10465_0-228x228.jpg,Компјутери и IT Опрема
162,"LC-Power LC-25U3-Hydra 
Enclosure for 2",Шифра: 10810,599 Ден.,569 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/lc-power-lc-25u3-hydra-enclosure-for-210810,https://setec.mk/image/cache/catalog/Product/10810_0-228x228.jpg,Компјутери и IT Опрема
163,Gembird USB 3.1 2.5' enclosure with USB Type-C port,Шифра: 10972,649 Ден.,599 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии?product_id=10972,https://setec.mk/image/cache/catalog/Product/10972_0-228x228.jpg,Компјутери и IT Опрема
164,Gembird USB 3.1 2.5' enclosure with USB Type-C port,Шифра: 10973,649 Ден.,599 Ден.,-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии?product_id=10973,https://setec.mk/image/cache/catalog/Product/10973_0-228x228.jpg,Компјутери и IT Опрема
165,Gembird M.2 drive USB3.0 enclosure,Шифра: 10969,649 Ден.,619 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии?product_id=10969,https://setec.mk/image/cache/catalog/Product/10969_0-228x228.jpg,Компјутери и IT Опрема
166,LC-Power LC-25U3-7B Enclosure for 2,Шифра: 10779,679 Ден.,619 Ден.,-9%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/lc-power-lc-25u3-7b-enclosure-for-210779,https://setec.mk/image/cache/catalog/Product/10779_0-228x228.jpg,Компјутери и IT Опрема
167,11.03.1290-40 Хард Диск external / internal converter set,Шифра: 10076,999 Ден.,969 Ден.,-3%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/11031290-40-хард-диск-external-internal-converter-set10076,https://setec.mk/image/cache/catalog/Product/10076_0-228x228.jpg,Компјутери и IT Опрема
168,LC-Power LC-35U3 Enclosure for 3,Шифра: 10778,"1,299 Ден.","1,219 Ден.",-6%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/lc-power-lc-35u3-enclosure-for-310778,https://setec.mk/image/cache/catalog/Product/10778_0-228x228.jpg,Компјутери и IT Опрема
169,Gembird USB 3.1 enclosure for M.2 NVMe drives,Шифра: 10970,"1,899 Ден.","1,749 Ден.",-8%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии?product_id=10970,https://setec.mk/image/cache/catalog/Product/10970_0-228x228.jpg,Компјутери и IT Опрема
170,16.01.4248-10 Ext.CD / DVD / HDD-Box,Шифра: 10080,"1,799 Ден.","1,759 Ден.",-2%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/преносни-кутии/16014248-10-extcd-dvd-hdd-box10080,https://setec.mk/image/cache/catalog/Product/10080_0-228x228.jpg,Компјутери и IT Опрема
171,ASUS Webcam C3,Шифра: 18056,"3,599 Ден.","1,949 Ден.",-46%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/веб-камери/asus-webcam-c318056,https://setec.mk/image/cache/catalog/Product/18056_0-228x228.jpg,Компјутери и IT Опрема
172,Logitech Webacm HD C310,Шифра: 15244,"1,999 Ден.","1,949 Ден.",-3%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/веб-камери/logitech-webacm-hd-c31015244,https://setec.mk/image/cache/catalog/Product/15244_0-228x228.jpg,Компјутери и IT Опрема
173,LENOVO 300 FHD Webcam Retail,Шифра: 10960,"2,299 Ден.","1,999 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/веб-камери/lenovo-300-fhd-webcam-retail10960,https://setec.mk/image/cache/catalog/Product/10960_0-228x228.jpg,Компјутери и IT Опрема
174,AverMedia PW310 Web Cam with Microphone,Шифра: 12423,"2,699 Ден.","2,289 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/веб-камери/avermedia-pw310-web-cam-with-microphone12423,https://setec.mk/image/cache/catalog/Product/12423_0-228x228.jpg,Компјутери и IT Опрема
175,Logitech Webcam C920 Pro,Шифра: 15245,"4,599 Ден.","4,439 Ден.",-3%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/веб-камери/logitech-webcam-c920-pro-15245,https://setec.mk/image/cache/catalog/Product/15245_0-228x228.jpg,Компјутери и IT Опрема
176,Logitech Webcam C922,Шифра: 15216,"4,999 Ден.","4,729 Ден.",-5%,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/веб-камери/logitech-webcam-c92215216,https://setec.mk/image/cache/catalog/Product/15216_0-228x228.jpg,Компјутери и IT Опрема
177,HyperX Vision S,Шифра: 34746,,,,https://setec.mk/компјутери-и-it-опрема/компјутерска-галантерија/веб-камери/hyperx-vision-s34746,https://setec.mk/image/cache/catalog/Product/34746_0-228x228.jpg,Компјутери и IT Опрема
178,11.03.1530-100 IDE 3,Шифра: 39005,80 Ден.,9 Ден.,-89%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11031530-100-ide-339005,https://setec.mk/image/cache/catalog/Product/39005_0-228x228.jpg,Компјутери и IT Опрема
179,11.03.1543-50 UDMA / ATA133 flat cable,Шифра: 39045,99 Ден.,9 Ден.,-91%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11031543-50-udma-ata133-flat-cable39045,https://setec.mk/image/cache/catalog/Product/39045_0-228x228.jpg,Компјутери и IT Опрема
180,11.99.8903-25 VALUE USB2.0 blue light Cab.,Шифра: 39143,1 Ден.,9 Ден.,--800%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998903-25-value-usb20-blue-light-cab39143,https://setec.mk/image/cache/catalog/Product/39143_0-228x228.jpg,Компјутери и IT Опрема
181,11.99.1556-100 VALUE HDD Cable,Шифра: 39207,79 Ден.,49 Ден.,-38%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери?product_id=39207,https://setec.mk/image/cache/catalog/Product/39207_0-228x228.jpg,Компјутери и IT Опрема
182,S3151-400 USB2.0 Cable,Шифра: 48835,59 Ден.,49 Ден.,-17%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/s3151-400-usb20-cable48835,https://setec.mk/image/cache/catalog/Product/48835_0-228x228.jpg,Компјутери и IT Опрема
183,11.03.1055-50 S-ATA Power-Addapter Cable,Шифра: 39079,69 Ден.,59 Ден.,-14%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11031055-50-s-ata-power-addapter-cable39079,https://setec.mk/image/cache/catalog/Product/39079_0-228x228.jpg,Компјутери и IT Опрема
184,11.99.4341-50 VALUE 3.5mm (M) - Cinch (2x M) Cable,Шифра: 39308,59 Ден.,59 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11994341-50-value-35mm-m-cinch-2x-m-cable39308,https://setec.mk/image/cache/catalog/Product/39308_0-228x228.jpg,Компјутери и IT Опрема
185,11.99.8751-50 VALUE USB 2.0 Cable,Шифра: 46686,59 Ден.,59 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998751-50-value-usb-20-cable46686,https://setec.mk/image/cache/catalog/Product/46686_0-228x228.jpg,Компјутери и IT Опрема
186,12.03.6510-15 Modem Adapter,Шифра: 39083,69 Ден.,59 Ден.,-14%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/12036510-15-modem-adapter-39083,https://setec.mk/image/cache/catalog/Product/39083_0-228x228.jpg,Компјутери и IT Опрема
187,S3102-250 USB 2.0 Cable,Шифра: 46683,90 Ден.,59 Ден.,-34%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/s3102-250-usb-20-cable46683,https://setec.mk/image/cache/catalog/Product/46683_0-228x228.jpg,Компјутери и IT Опрема
188,S3112-250 USB2.0 Cable,Шифра: 48826,69 Ден.,59 Ден.,-14%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/s3112-250-usb20-cable48826,https://setec.mk/image/cache/catalog/Product/48826_0-228x228.jpg,Компјутери и IT Опрема
189,S3152-250 USB2.0 Cable,Шифра: 48836,69 Ден.,59 Ден.,-14%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/s3152-250-usb20-cable48836,https://setec.mk/image/cache/catalog/Product/48836_0-228x228.jpg,Компјутери и IT Опрема
190,11.99.8311-100 VALUE USB Cable A-MicroB,Шифра: 44837,159 Ден.,69 Ден.,-57%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998311-100-value-usb-cable-a-microb44837,https://setec.mk/image/cache/catalog/Product/44837_0-228x228.jpg,Компјутери и IT Опрема
191,11.99.8754-10 VALUE USB 2.0 Cable,Шифра: 39423,70 Ден.,69 Ден.,-1%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998754-10-value-usb-20-cable39423,https://setec.mk/image/cache/catalog/Product/39423_0-228x228.jpg,Компјутери и IT Опрема
192,11.99.8809-50 VALUE USB 2.0 Cable,Шифра: 39429,69 Ден.,69 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998809-50-value-usb-20-cable39429,https://setec.mk/image/cache/catalog/Product/39429_0-228x228.jpg,Компјутери и IT Опрема
193,21.99.0955-150 VALUE UTP Patch Cord Cat.6,Шифра: 48859,79 Ден.,69 Ден.,-13%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/21990955-150-value-utp-patch-cord-cat648859,https://setec.mk/image/cache/catalog/Product/48859_0-228x228.jpg,Компјутери и IT Опрема
194,S3113-100 USB2.0 Cable,Шифра: 48827,79 Ден.,69 Ден.,-13%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/s3113-100-usb20-cable48827,https://setec.mk/image/cache/catalog/Product/48827_0-228x228.jpg,Компјутери и IT Опрема
195,S3153-100 USB2.0 Cable,Шифра: 48837,79 Ден.,69 Ден.,-13%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/s3153-100-usb20-cable48837,https://setec.mk/image/cache/catalog/Product/48837_0-228x228.jpg,Компјутери и IT Опрема
196,Ucom UC-020 USB Cable MINI 4P 1.8M,Шифра: 39213,69 Ден.,69 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/ucom-uc-020-usb-cable-mini-4p-18m39213,https://setec.mk/image/cache/catalog/Product/39213_0-228x228.jpg,Компјутери и IT Опрема
197,11.99.1550-20,Шифра: 47801,,,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11991550-2047801,https://setec.mk/image/cache/catalog/Product/47801_0-228x228.jpg,Компјутери и IT Опрема
198,11.99.8819-100 VALUE Printer Cable USB2.0 Cable,Шифра: 43056,79 Ден.,79 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998819-100-value-printer-cable-usb20-cable43056,https://setec.mk/image/cache/catalog/Product/43056_0-228x228.jpg,Компјутери и IT Опрема
199,11.99.8949-100 VALUE USB 2.0 Cable,Шифра: 39644,89 Ден.,79 Ден.,-11%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998949-100-value-usb-20-cable39644,https://setec.mk/image/cache/catalog/Product/39644_0-228x228.jpg,Компјутери и IT Опрема
200,12.99.3192-25 VALUE USB2.0 MicroB Adp.,Шифра: 48850,179 Ден.,79 Ден.,-56%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/12993192-25-value-usb20-microb-adp48850,https://setec.mk/image/cache/catalog/Product/48850_0-228x228.jpg,Компјутери и IT Опрема
201,DY-56 US to EU plug adapter color: black,Шифра: 42406,79 Ден.,79 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/dy-56-us-to-eu-plug-adapter-color:-black42406,https://setec.mk/image/cache/catalog/Product/42406_0-228x228.jpg,Компјутери и IT Опрема
202,SATA HDD Data Cable,Шифра: 39218,80 Ден.,79 Ден.,-1%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/sata-hdd-data-cable39218,https://setec.mk/image/cache/catalog/Product/39218_0-228x228.jpg,Компјутери и IT Опрема
203,SATA Power Adapter Cable,Шифра: 39216,80 Ден.,79 Ден.,-1%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/sata-power-adapter-cable39216,https://setec.mk/image/cache/catalog/Product/39216_0-228x228.jpg,Компјутери и IT Опрема
204,Ucom UC-0017 USB Cable-1394 4P 1.8M,Шифра: 39215,79 Ден.,79 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/ucom-uc-0017-usb-cable-1394-4p-18m39215,https://setec.mk/image/cache/catalog/Product/39215_0-228x228.jpg,Компјутери и IT Опрема
205,11.09.4501-100 ROLINE 3.5mm Cable M-M,Шифра: 39418,89 Ден.,89 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11094501-100-roline-35mm-cable-m-m39418,https://setec.mk/image/cache/catalog/Product/39418_0-228x228.jpg,Компјутери и IT Опрема
206,11.99.8831-100 VALUE Printer Cable USB2.0 Cable,Шифра: 43057,99 Ден.,89 Ден.,-10%,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998831-100-value-printer-cable-usb20-cable43057,https://setec.mk/image/cache/catalog/Product/43057_0-228x228.jpg,Компјутери и IT Опрема
207,11.99.8919-100 VALUE USB 2.0 Cable,Шифра: 45930,89 Ден.,89 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998919-100-value-usb-20-cable45930,https://setec.mk/image/cache/catalog/Product/45930_0-228x228.jpg,Компјутери и IT Опрема
208,11.99.8946-50 VALUE USB 2.0 Cable,Шифра: 40756,89 Ден.,89 Ден.,,https://setec.mk/компјутери-и-it-опрема/кабли-конектори-адаптери/11998946-50-value-usb-20-cable40756,https://setec.mk/image/cache/catalog/Product/40756_0-228x228.jpg,Компјутери и IT Опрема
209,PHILIPS DLC4104U / 10,Шифра: 29482,,,,https://setec.mk/компјутери-и-it-опрема/мултимедија/philips-dlc4104u-1029482,https://setec.mk/image/cache/catalog/Product/29482_0-228x228.jpg,Компјутери и IT Опрема
210,PHILIPS SWA2521W / 10,Шифра: 29488,,,,https://setec.mk/компјутери-и-it-опрема/мултимедија/philips-swa2521w-1029488,https://setec.mk/image/cache/catalog/Product/29488_0-228x228.jpg,Компјутери и IT Опрема
211,PHILIPS SWA2529W / 10,Шифра: 29490,,,,https://setec.mk/компјутери-и-it-опрема/мултимедија/philips-swa2529w-1029490,https://setec.mk/image/cache/catalog/Product/29490_0-228x228.jpg,Компјутери и IT Опрема
212,PHILIPS SWA2778W / 10,Шифра: 29487,,,,https://setec.mk/компјутери-и-it-опрема/мултимедија/philips-swa2778w-1029487,https://setec.mk/image/cache/catalog/Product/29487_0-228x228.jpg,Компјутери и IT Опрема
213,PHILIPS DLK13011B / 10,Шифра: 29483,,,,https://setec.mk/компјутери-и-it-опрема/мултимедија/philips-dlk13011b-1029483,https://setec.mk/image/cache/catalog/Product/29483_0-228x228.jpg,Компјутери и IT Опрема
214,15.99.2182-10 ROLINE IEEE1394A PCI,Шифра: 29094,650 Ден.,619 Ден.,-5%,https://setec.mk/компјутери-и-it-опрема/мултимедија/15992182-10-roline-ieee1394a-pci29094,https://setec.mk/image/cache/catalog/Product/29094_0-228x228.jpg,Компјутери и IT Опрема
215,PHILIPS DLK23012B / 10,Шифра: 29484,,,,https://setec.mk/компјутери-и-it-опрема/мултимедија/philips-dlk23012b-1029484,https://setec.mk/image/cache/catalog/Product/29484_0-228x228.jpg,Компјутери и IT Опрема
216,PHILIPS SHB1603 / 10,Шифра: 29485,,,,https://setec.mk/компјутери-и-it-опрема/мултимедија/philips-shb1603-1029485,https://setec.mk/image/cache/catalog/Product/29485_0-228x228.jpg,Компјутери и IT Опрема
217,Amazon Echo Pop White,Шифра: 57767,"2,599 Ден.","2,399 Ден.",-8%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-echo-pop-white57767,https://setec.mk/image/cache/catalog/Product/57767_0-228x228.jpg,Компјутери и IT Опрема
218,Amazon Fire TV Stick 2021,Шифра: 57771,"2,999 Ден.","2,539 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-fire-tv-stick-202157771,https://setec.mk/image/cache/catalog/Product/57771_0-228x228.jpg,Компјутери и IT Опрема
219,Razer Chroma Charging Pad 10W Fast Wireless Charger,Шифра: 15974,"3,599 Ден.","2,539 Ден.",-29%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-chroma-charging-pad-10w-fast-wireless-charger15974,https://setec.mk/image/cache/catalog/Product/15974_0-228x228.jpg,Компјутери и IT Опрема
220,Amazon Fire TV Stick Lite,Шифра: 59823,"2,799 Ден.","2,699 Ден.",-4%,https://setec.mk/компјутери-и-it-опрема/мултимедија?product_id=59823,https://setec.mk/image/https://setec.mk/image/catalog/Product/59823_0.jpg,Компјутери и IT Опрема
221,Google Chromecast 3,Шифра: 29473,"2,999 Ден.","2,809 Ден.",-6%,https://setec.mk/компјутери-и-it-опрема/мултимедија/google-chromecast-329473,https://setec.mk/image/cache/catalog/Product/29473_0-228x228.jpg,Компјутери и IT Опрема
222,Razer Kiyo X,Шифра: 56180,"3,799 Ден.","3,189 Ден.",-16%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-kiyo-x56180,https://setec.mk/image/cache/catalog/Product/56180_0-228x228.jpg,Компјутери и IT Опрема
223,Amazon Echo Dot (5th Gen,Шифра: 33896,"3,999 Ден.","3,479 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-echo-dot-5th-gen33896,https://setec.mk/image/cache/catalog/Product/33896_0-228x228.jpg,Компјутери и IT Опрема
224,Amazon Echo Dot (5th Gen,Шифра: 33897,"3,999 Ден.","3,479 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-echo-dot-5th-gen33897,https://setec.mk/image/cache/catalog/Product/33897_0-228x228.jpg,Компјутери и IT Опрема
225,Amazon Echo Dot (5th Gen,Шифра: 57452,"3,999 Ден.","3,479 Ден.",-13%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-echo-dot-5th-gen57452,https://setec.mk/image/cache/catalog/Product/57452_0-228x228.jpg,Компјутери и IT Опрема
226,Amazon Mediaplayer Fire TV Stick Gen.2,Шифра: 57772,"4,299 Ден.","3,769 Ден.",-12%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-mediaplayer-fire-tv-stick-gen257772,https://setec.mk/image/cache/catalog/Product/57772_0-228x228.jpg,Компјутери и IT Опрема
227,Amazon Echo Dot (5th Gen) with clock,Шифра: 57765,"4,999 Ден.","4,439 Ден.",-11%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-echo-dot-5th-gen-with-clock57765,https://setec.mk/image/cache/catalog/Product/57765_0-228x228.jpg,Компјутери и IT Опрема
228,Amazon Echo Dot (5th Gen) with clock,Шифра: 57766,"4,999 Ден.","4,439 Ден.",-11%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-echo-dot-5th-gen-with-clock57766,https://setec.mk/image/cache/catalog/Product/57766_0-228x228.jpg,Компјутери и IT Опрема
229,Amazon Mediaplayer Fire TV Stick Gen.2 2023,Шифра: 57773,"5,499 Ден.","4,679 Ден.",-15%,https://setec.mk/компјутери-и-it-опрема/мултимедија/amazon-mediaplayer-fire-tv-stick-gen2-202357773,https://setec.mk/image/cache/catalog/Product/57773_0-228x228.jpg,Компјутери и IT Опрема
230,Razer Kishi Gaming Controller for Android,Шифра: 15965,"4,999 Ден.","4,729 Ден.",-5%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-kishi-gaming-controller-for-android15965,https://setec.mk/image/cache/catalog/Product/15965_0-228x228.jpg,Компјутери и IT Опрема
231,Google Chromecast 3 with Google TV White,Шифра: 29491,"5,799 Ден.","4,859 Ден.",-16%,https://setec.mk/компјутери-и-it-опрема/мултимедија/google-chromecast-3-with-google-tv-white29491,https://setec.mk/image/cache/catalog/Product/29491_0-228x228.jpg,Компјутери и IT Опрема
232,Amazon Fire TV Stick Max streaming device,Шифра: 59824,"5,299 Ден.","4,899 Ден.",-8%,https://setec.mk/компјутери-и-it-опрема/мултимедија?product_id=59824,https://setec.mk/image/https://setec.mk/image/catalog/Product/59824_0.jpg,Компјутери и IT Опрема
233,ASUS Xtion Motion Sensor for PC - Whole-body Action,Шифра: 29257,"5,899 Ден.","5,199 Ден.",-12%,https://setec.mk/компјутери-и-it-опрема/мултимедија/asus-xtion-motion-sensor-for-pc-whole-body-action29257,https://setec.mk/image/cache/catalog/Product/29257_0-228x228.jpg,Компјутери и IT Опрема
234,Razer Kiyo,Шифра: 48285,"6,499 Ден.","5,609 Ден.",-14%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-kiyo48285,https://setec.mk/image/cache/catalog/Product/48285_0-228x228.jpg,Компјутери и IT Опрема
235,Razer Seiren X,Шифра: 48287,"7,299 Ден.","6,049 Ден.",-17%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-seiren-x48287,https://setec.mk/image/cache/catalog/Product/48287_0-228x228.jpg,Компјутери и IT Опрема
236,Razer Ifrit and Razer USB Audio Enhancer,Шифра: 49642,"6,499 Ден.","6,149 Ден.",-5%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-ifrit-and-razer-usb-audio-enhancer49642,https://setec.mk/image/cache/catalog/Product/49642_0-228x228.jpg,Компјутери и IT Опрема
237,Razer Seiren V2 X,Шифра: 52364,"6,599 Ден.","6,279 Ден.",-5%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-seiren-v2-x52364,https://setec.mk/image/cache/catalog/Product/52364_0-228x228.jpg,Компјутери и IT Опрема
238,Google Nest Audio,Шифра: 59826,"6,499 Ден.","6,299 Ден.",-3%,https://setec.mk/компјутери-и-it-опрема/мултимедија?product_id=59826,https://setec.mk/image/https://setec.mk/image/catalog/Product/59826_0.jpg,Компјутери и IT Опрема
239,Razer Seiren X Quartz,Шифра: 48286,"7,199 Ден.","6,729 Ден.",-7%,https://setec.mk/компјутери-и-it-опрема/мултимедија/razer-seiren-x-quartz48286,https://setec.mk/image/cache/catalog/Product/48286_0-228x228.jpg,Компјутери и IT Опрема
240,Grundig Scientific calculator,Шифра: 10280,459 Ден.,429 Ден.,-7%,https://setec.mk/компјутери-и-it-опрема/канцелариски-мебел-и-опрема/grundig-scientific-calculator10280,https://setec.mk/image/cache/catalog/Product/10280_0-228x228.jpg,Компјутери и IT Опрема
241,ST Paper Shredder OS506C,Шифра: 10886,"2,499 Ден.","1,909 Ден.",-24%,https://setec.mk/компјутери-и-it-опрема/канцелариски-мебел-и-опрема/st-paper-shredder-os506c10886,https://setec.mk/image/cache/catalog/Product/10886_0-228x228.jpg,Компјутери и IT Опрема
