date,open,high,low,close,volume
2004-08-18,1.896,1.9769999999999999,1.871,1.9680000000000002,190996000
2004-08-19,2.013,2.024,1.8175,1.9315,253922000
2004-08-20,1.923,1.9955,1.9055,1.9755,135816000
2004-08-23,1.9945,2.0,1.9555,1.9725,110652000
2004-08-24,1.986,1.9965,1.916,1.9525,152808000
2004-08-25,1.9530000000000003,2.0245,1.9080000000000001,2.015,145096000
2004-08-26,2.009,2.0415,1.9850000000000003,2.0095,139434000
2004-08-27,2.016,2.0195000000000003,1.98,1.995,84808000
2004-08-30,1.994,1.9975000000000005,1.9125,1.9155,154230000
2004-08-31,1.9190000000000005,1.9425,1.893,1.9069999999999998,122864000
2004-09-01,1.9115,1.9505,1.901,1.912,105050000
2004-09-02,1.902,1.982,1.8955,1.959,114446000
2004-09-03,1.9505,2.0005,1.932,1.9370000000000005,104578000
2004-09-07,1.9575,1.9680000000000002,1.9055,1.9255,116660000
2004-09-08,1.9245,1.9405,1.8855,1.9005,132226000
2004-09-09,1.912,1.9155,1.868,1.9035,139134000
2004-09-10,1.9065000000000003,1.94,1.895,1.9285,92690000
2004-09-13,1.9565,2.002,1.9409999999999998,2.0005,161304000
2004-09-14,2.01,2.1375,1.995,2.1335,317442000
2004-09-15,2.1025,2.1590000000000003,2.0935,2.1105,222716000
2004-09-16,2.1195,2.214,2.1175,2.1285000000000003,231932000
2004-09-17,2.1425,2.1630000000000003,2.1195,2.148,157684000
2004-09-20,2.1355,2.1995,2.1305,2.1635000000000004,184448000
2004-09-21,2.1785,2.1885000000000003,2.1385,2.1645,133910000
2004-09-22,2.1575,2.1620000000000004,2.0585,2.0690000000000004,244336000
2004-09-23,2.0665,2.1100000000000003,2.0555,2.0915,148220000
2004-09-24,2.0905,2.0955,2.0425,2.0469999999999997,124114000
2004-09-27,2.0455,2.0505,1.9875,1.9965,167948000
2004-09-28,2.0075,2.0165,1.9485,1.9715,238058000
2004-09-29,1.9725,2.0460000000000003,1.9680000000000002,2.0420000000000003,198376000
2004-09-30,2.0275,2.064,2.0105,2.043,188266000
2004-10-01,2.0645,2.065,2.0195000000000003,2.0235,225378000
2004-10-04,2.068,2.084,2.0370000000000004,2.0505,175852000
2004-10-05,2.0420000000000003,2.0625,2.0285,2.048,102680000
2004-10-06,2.0365,2.0705,2.02,2.068,102562000
2004-10-07,2.0709999999999997,2.135,2.0425,2.0575,187888000
2004-10-08,2.0469999999999997,2.0595,1.9815000000000005,2.0,170924000
2004-10-11,1.9915,2.0375,1.9705,2.0075,158566000
2004-10-12,1.9775,2.029,1.9735,2.011,128420000
2004-10-13,2.0709999999999997,2.0775,1.9875,1.999,184404000
2004-10-14,1.9725,1.9775,1.9365,1.955,180524000
2004-10-15,1.9645,1.9835000000000005,1.894,1.9275,164112000
2004-10-18,1.9115,1.9735,1.8945,1.9635,161864000
2004-10-19,1.9869999999999999,1.9925,1.9085,1.9165,176052000
2004-10-20,1.9055,1.9295,1.8895,1.9175,135970000
2004-10-21,1.965,2.0095,1.925,1.9735,384342000
2004-10-22,1.811,1.84,1.65,1.7300000000000002,670886000
2004-10-25,1.7000000000000002,1.7205,1.686,1.6985,210636000
2004-10-26,1.7075,1.713,1.6755,1.6915,194850000
2004-10-27,1.6815000000000002,1.7315000000000005,1.681,1.7115,181214000
2004-10-28,1.7120000000000002,1.7385000000000002,1.7069999999999999,1.7225,144412000
2004-10-29,1.7180000000000002,1.7225,1.7000000000000002,1.7065,129832000
2004-11-01,1.7109999999999999,1.7575,1.7075,1.755,123626000
2004-11-02,1.7745000000000002,1.8245,1.757,1.8120000000000005,226650000
2004-11-03,1.859,1.881,1.7780000000000002,1.7960000000000005,204164000
2004-11-04,1.785,1.8645,1.7760000000000002,1.8455,152006000
2004-11-05,1.865,1.8695,1.8010000000000002,1.8280000000000003,147982000
2004-11-08,1.8375,1.879,1.8359999999999999,1.8659999999999999,137730000
2004-11-09,1.859,1.8905000000000003,1.835,1.87,129598000
2004-11-10,1.9,1.942,1.8915,1.9045000000000003,213104000
2004-11-11,1.9045000000000003,1.95,1.882,1.9415,136700000
2004-11-12,1.9525,2.0469999999999997,1.95,2.023,231920000
2004-11-15,2.023,2.075,2.009,2.0445,207324000
2004-11-16,2.025,2.033,1.9875,2.0035000000000003,128026000
2004-11-17,2.02,2.0295,1.9769999999999999,1.995,136872000
2004-11-18,1.9865,2.048,1.9795000000000005,2.0185,136136000
2004-11-19,1.9575,1.972,1.9095,1.9275,228550000
2004-11-22,1.922,1.9265,1.879,1.9025,177372000
2004-11-23,1.909,1.984,1.9015,1.9155,148112000
2004-11-24,1.9435,1.9580000000000002,1.905,1.9375,118818000
2004-11-26,1.9475,1.9670000000000003,1.9445,1.9545000000000003,46754000
2004-11-29,1.98,1.981,1.8855,1.9469999999999998,197482000
2004-11-30,1.9485,1.99,1.9475,1.984,140572000
2004-12-01,2.0,2.0,1.9625,1.999,155120000
2004-12-02,1.982,2.0370000000000004,1.964,2.0085,132018000
2004-12-03,2.018,2.023,1.9769999999999999,2.0045,164954000
2004-12-06,1.9865,1.999,1.9575,1.9745,121760000
2004-12-07,1.9725,1.9875,1.9025,1.91,141868000
2004-12-08,1.916,1.955,1.8995,1.936,128434000
2004-12-09,1.92,1.9975000000000005,1.9085,1.9909999999999999,148934000
2004-12-10,1.9769999999999999,2.0050000000000003,1.95,1.9525,110214000
2004-12-13,1.9665,2.014,1.9409999999999998,1.9915,121042000
2004-12-14,2.0075,2.0235,1.997,2.022,105030000
2004-12-15,2.0170000000000003,2.0500000000000003,2.0105,2.0500000000000003,133484000
2004-12-16,2.043,2.0500000000000003,1.9855,2.0025,108298000
2004-12-17,2.008,2.011,1.9935,2.0005,109720000
2004-12-20,1.9965,2.0245,1.9405,1.9475,144314000
2004-12-21,1.942,1.9709999999999999,1.932,1.9695,104588000
2004-12-22,1.9305,1.9795000000000005,1.9275,1.976,105526000
2004-12-23,1.9670000000000003,1.976,1.946,1.9465,64136000
2004-12-27,1.976,2.1465,1.9735,2.1125000000000003,445784000
2004-12-28,2.195,2.256,2.1750000000000003,2.2315,504756000
2004-12-29,2.2375000000000003,2.2840000000000003,2.222,2.241,235184000
2004-12-30,2.25,2.2765,2.2275,2.2485,139318000
2004-12-31,2.2565000000000004,2.2745,2.208,2.2145,95814000
2005-01-03,2.2475,2.272,2.2105,2.2260000000000004,208930000
2005-01-04,2.1335,2.1630000000000003,2.075,2.1069999999999998,388370000
2005-01-05,2.0785,2.138,2.0780000000000003,2.0885,167084000
2005-01-06,2.0905,2.1125000000000003,2.045,2.0525,174018000
2005-01-07,2.0690000000000004,2.1345,2.0580000000000003,2.116,196732000
2005-01-10,2.097,2.148,2.0855,2.092,146958000
2005-01-11,2.07,2.108,2.0505,2.0820000000000003,158406000
2005-01-12,2.0745,2.124,2.041,2.115,161446000
2005-01-13,2.1225,2.229,2.1170000000000004,2.1300000000000003,347872000
2005-01-14,2.145,2.233,2.1180000000000003,2.2275,250660000
2005-01-18,2.2145,2.25,2.2075,2.229,142632000
2005-01-19,2.2235,2.237,2.1715,2.198,147934000
2005-01-20,2.0855,2.198,2.0820000000000003,2.1180000000000003,256612000
2005-01-21,2.0995000000000004,2.1275,2.051,2.0580000000000003,212054000
2005-01-24,2.072,2.0975,2.0155000000000003,2.019,193918000
2005-01-25,2.032,2.072,2.0225000000000004,2.0469999999999997,180558000
2005-01-26,2.059,2.09,2.013,2.0669999999999997,154298000
2005-01-27,2.0635000000000003,2.12,2.057,2.1155000000000004,160768000
2005-01-28,2.1045000000000003,2.15,2.0765,2.1109999999999998,123048000
2005-01-31,2.122,2.1710000000000003,2.1215,2.161,126406000
2005-02-01,2.15,2.1635000000000004,2.119,2.124,135230000
2005-02-02,2.1525,2.177,2.043,2.0940000000000003,526472000
2005-02-03,1.745,1.7945000000000002,1.7265,1.7875,1210372000
2005-02-04,1.7825,1.7990000000000002,1.7595,1.786,346094000
2005-02-07,1.791,1.7920000000000005,1.7775,1.7845,142248000
2005-02-08,1.777,1.8260000000000003,1.7765000000000002,1.815,192050000
2005-02-09,1.8225,1.84,1.7935,1.7945000000000002,158776000
2005-02-10,1.8035,1.8055,1.7765000000000002,1.789,159648000
2005-02-11,1.7785000000000002,1.7975000000000003,1.75,1.789,156834000
2005-02-14,1.7825,1.8315,1.775,1.8015,139662000
2005-02-15,1.8105,1.8225,1.7875,1.807,103554000
2005-02-16,1.7965,1.8175,1.7790000000000001,1.7830000000000001,104596000
2005-02-17,1.787,1.7925000000000002,1.7625000000000002,1.7845,105962000
2005-02-18,1.7805,1.7875,1.755,1.7655000000000003,90594000
2005-02-22,1.7510000000000003,1.7695,1.7255,1.736,137114000
2005-02-23,1.7475000000000005,1.7485,1.66,1.7069999999999999,210008000
2005-02-24,1.6829999999999998,1.7425000000000002,1.6829999999999998,1.7345,167784000
2005-02-25,1.736,1.7614999999999998,1.724,1.7495000000000005,117646000
2005-02-28,1.736,1.7830000000000001,1.7335000000000005,1.759,168458000
2005-03-01,1.753,1.7705,1.7409999999999999,1.7695,116380000
2005-03-02,1.7695,1.7965,1.7535,1.775,97434000
2005-03-03,1.775,1.798,1.77,1.7825,100512000
2005-03-04,1.7920000000000005,1.8155,1.785,1.7925000000000002,110914000
2005-03-07,1.797,1.82,1.7905000000000002,1.8159999999999998,71718000
2005-03-08,1.8155,1.8215,1.7875,1.7915,95858000
2005-03-09,1.787,1.7965,1.745,1.77,148246000
2005-03-10,1.7655000000000003,1.7855,1.7285,1.7454999999999998,117446000
2005-03-11,1.7405000000000002,1.7435,1.7025,1.7375,160206000
2005-03-14,1.7335000000000005,1.7375,1.7000000000000002,1.7300000000000002,108670000
2005-03-15,1.729,1.7425000000000002,1.695,1.709,101412000
2005-03-16,1.6940000000000002,1.722,1.6800000000000002,1.6935,107400000
2005-03-17,1.679,1.722,1.679,1.6985,97160000
2005-03-18,1.7075,1.7140000000000002,1.6825,1.7080000000000002,105894000
2005-03-21,1.7105,1.7315000000000005,1.6769999999999998,1.6835000000000002,121688000
2005-03-22,1.6850000000000005,1.6969999999999998,1.6535000000000002,1.6575,109814000
2005-03-23,1.6545000000000003,1.6920000000000002,1.641,1.659,126474000
2005-03-24,1.67,1.6940000000000002,1.6435,1.644,106746000
2005-03-28,1.6550000000000002,1.6825,1.6510000000000002,1.6695000000000002,86532000
2005-03-29,1.664,1.7075,1.6615,1.6715,122746000
2005-03-30,1.6795000000000002,1.7260000000000002,1.6755,1.7160000000000002,106996000
2005-03-31,1.7245,1.7275,1.7000000000000002,1.7135000000000002,71086000
2005-04-01,1.7315000000000005,1.7355,1.689,1.7005,100368000
2005-04-04,1.7000000000000002,1.759,1.6905,1.75,146844000
2005-04-05,1.7614999999999998,1.7670000000000003,1.7495000000000005,1.7640000000000002,98660000
2005-04-06,1.755,1.7600000000000002,1.731,1.7409999999999999,105522000
2005-04-07,1.734,1.7460000000000002,1.725,1.745,76146000
2005-04-08,1.7375,1.7465000000000002,1.7285,1.7300000000000002,60260000
2005-04-11,1.7300000000000002,1.75,1.7180000000000002,1.7300000000000002,65062000
2005-04-12,1.72,1.7320000000000002,1.6829999999999998,1.7315000000000005,123944000
2005-04-13,1.7175000000000002,1.7355,1.7075,1.715,82502000
2005-04-14,1.713,1.725,1.6940000000000002,1.6985,83568000
2005-04-15,1.6980000000000002,1.7000000000000002,1.6510000000000002,1.6510000000000002,119700000
2005-04-18,1.645,1.679,1.6420000000000003,1.65,138340000
2005-04-19,1.659,1.6685,1.6005,1.6390000000000002,132388000
2005-04-20,1.6550000000000002,1.6880000000000002,1.645,1.6625,184310000
2005-04-21,1.675,1.6945,1.6445,1.6865,153894000
2005-04-22,1.6745,1.6815000000000002,1.6455,1.652,127840000
2005-04-25,1.6565000000000003,1.6795000000000002,1.6525,1.6765,84908000
2005-04-26,1.6715,1.6989999999999998,1.629,1.6355000000000002,279386000
2005-04-27,1.5419999999999998,1.587,1.5300000000000002,1.5859999999999999,586258000
2005-04-28,1.5830000000000002,1.646,1.5815,1.6260000000000003,289456000
2005-04-29,1.643,1.6445,1.5759999999999998,1.618,210470000
2005-05-02,1.615,1.664,1.6050000000000002,1.6550000000000002,181960000
2005-05-03,1.6469999999999998,1.6780000000000002,1.6445,1.6605,135558000
2005-05-04,1.6675000000000002,1.706,1.6635000000000002,1.6980000000000002,155132000
2005-05-05,1.6980000000000002,1.709,1.6795000000000002,1.6980000000000002,92338000
2005-05-06,1.7120000000000002,1.7345,1.7069999999999999,1.7260000000000002,134270000
2005-05-09,1.72,1.74,1.7125,1.7320000000000002,88632000
2005-05-10,1.72,1.7235,1.7010000000000003,1.7115,109500000
2005-05-11,1.715,1.7255,1.6825,1.6909999999999998,120960000
2005-05-12,1.6850000000000005,1.706,1.6775,1.6925,120100000
2005-05-13,1.6995000000000002,1.7175000000000002,1.69,1.695,79836000
2005-05-16,1.7015000000000002,1.7385000000000002,1.6960000000000002,1.7269999999999999,85614000
2005-05-17,1.7225,1.7409999999999999,1.7045000000000003,1.7365,66314000
2005-05-18,1.7405000000000002,1.7985,1.7365,1.7665,191150000
2005-05-19,1.7685,1.7955,1.7665,1.7795000000000003,106870000
2005-05-20,1.7725000000000002,1.7800000000000002,1.7480000000000002,1.775,100856000
2005-05-23,1.7785000000000002,1.8010000000000002,1.7695,1.784,114028000
2005-05-24,1.774,1.7785000000000002,1.7565000000000002,1.777,118292000
2005-05-25,1.7635000000000003,1.7725000000000002,1.7595,1.7625000000000002,77458000
2005-05-26,1.7640000000000002,1.784,1.7585000000000002,1.7725000000000002,95742000
2005-05-27,1.761,1.7775,1.7575,1.775,65742000
2005-05-31,1.768,1.8019999999999998,1.7645,1.7755,98604000
2005-06-01,1.7785000000000002,1.8495,1.7719999999999998,1.825,206404000
2005-06-02,1.8165,1.8455,1.8105,1.8205,95366000
2005-06-03,1.823,1.825,1.766,1.7795000000000003,96718000
2005-06-06,1.777,1.8010000000000002,1.774,1.7885000000000002,77630000
2005-06-07,1.7955,1.8100000000000005,1.7645,1.7675,97696000
2005-06-08,1.77,1.774,1.74,1.7415,106282000
2005-06-09,1.7465000000000002,1.7640000000000002,1.72,1.7600000000000002,77450000
2005-06-10,1.7625000000000002,1.7645,1.7235,1.7475000000000005,69350000
2005-06-13,1.7335000000000005,1.7705,1.7325,1.7435,78240000
2005-06-14,1.7409999999999999,1.7585000000000002,1.7395,1.7519999999999998,72688000
2005-06-15,1.7670000000000003,1.7705,1.7260000000000002,1.7620000000000002,103036000
2005-06-16,1.7600000000000002,1.7905000000000002,1.758,1.7790000000000001,84110000
2005-06-17,1.7945000000000002,1.8035,1.758,1.7655000000000003,96522000
2005-06-20,1.7525,1.7985,1.7519999999999998,1.7845,101946000
2005-06-21,1.7800000000000002,1.7905000000000002,1.7640000000000002,1.769,89142000
2005-06-22,1.775,1.7925000000000002,1.757,1.761,50146000
2005-06-23,1.757,1.7780000000000002,1.755,1.7715,106044000
2005-06-24,1.765,1.7719999999999998,1.7440000000000002,1.7510000000000003,73510000
2005-06-27,1.7454999999999998,1.7525,1.7085,1.725,91126000
2005-06-28,1.7300000000000002,1.7315000000000005,1.6795000000000002,1.6855000000000002,140686000
2005-06-29,1.6850000000000005,1.7035,1.6635000000000002,1.6675000000000002,96266000
2005-06-30,1.6735,1.6780000000000002,1.6465,1.6545000000000003,114314000
2005-07-01,1.662,1.6635000000000002,1.6395,1.6455,58654000
2005-07-05,1.675,1.724,1.6725000000000003,1.704,147676000
2005-07-06,1.7005,1.72,1.693,1.7030000000000003,87944000
2005-07-07,1.69,1.7255,1.69,1.6980000000000002,84858000
2005-07-08,1.7055,1.7375,1.6925,1.7369999999999999,85140000
2005-07-11,1.736,1.784,1.7300000000000002,1.7795000000000003,103320000
2005-07-12,1.7745000000000002,1.827,1.773,1.8155,117544000
2005-07-13,1.8135000000000003,1.8275,1.8095,1.8255,64036000
2005-07-14,1.8595,1.871,1.8440000000000003,1.8595,117266000
2005-07-15,1.8675,1.875,1.8375,1.8575,104180000
2005-07-18,1.8475,1.8595,1.838,1.8595,59466000
2005-07-19,1.869,1.9085,1.8345,1.9085,116812000
2005-07-20,1.8745000000000005,1.9125,1.865,1.9085,127368000
2005-07-21,1.948,1.9875,1.8880000000000001,1.8975,221112000
2005-07-22,1.8945,1.9115,1.8619999999999999,1.8975,117422000
2005-07-25,1.9,1.952,1.8925,1.8975,109400000
2005-07-26,1.911,1.9375,1.886,1.887,295646000
2005-07-27,2.1005,2.1870000000000003,2.092,2.1825,921512000
2005-07-28,2.177,2.2905,2.1685,2.2840000000000003,502830000
2005-07-29,2.2655000000000003,2.2875,2.2305,2.2575,209836000
2005-08-01,2.244,2.2595,2.2175,2.2465,142544000
2005-08-02,2.245,2.3485,2.244,2.3255,216728000
2005-08-03,2.3005,2.309,2.2920000000000003,2.3055,96650000
2005-08-04,2.2775,2.2885000000000004,2.2710000000000004,2.273,99544000
2005-08-05,2.2625,2.2855000000000003,2.2585,2.2635,99030000
2005-08-08,2.266,2.295,2.263,2.283,89098000
2005-08-09,2.2880000000000003,2.322,2.2875,2.2965,91824000
2005-08-10,2.2695000000000003,2.2785,2.2295000000000003,2.238,198424000
2005-08-11,2.231,2.2605,2.225,2.2605,116844000
2005-08-12,2.2315,2.286,2.2025,2.2100000000000004,129482000
2005-08-15,2.1965,2.2675,2.1940000000000004,2.252,110502000
2005-08-16,2.245,2.247,2.2100000000000004,2.2135,72502000
2005-08-17,2.2095,2.2215000000000003,2.206,2.206,61008000
2005-08-18,2.1940000000000004,2.195,2.1755,2.1865,72086000
2005-08-19,2.18,2.1885000000000003,2.1665,2.186,66478000
2005-08-22,2.1805,2.2135,2.147,2.1885000000000003,107482000
2005-08-23,2.1870000000000003,2.1985,2.161,2.1710000000000003,70354000
2005-08-24,2.166,2.166,2.1135,2.1185,117438000
2005-08-25,2.127,2.14,2.104,2.1155000000000004,61844000
2005-08-26,2.115,2.1315000000000004,2.113,2.1185,57214000
2005-08-29,2.0955,2.15,2.0955,2.1395,73078000
2005-08-30,2.1195,2.1355,2.0980000000000003,2.1245000000000003,77484000
2005-08-31,2.122,2.1405000000000003,2.102,2.135,67384000
2005-09-01,2.1260000000000003,2.1485,2.0875,2.092,88580000
2005-09-02,2.1,2.1025,2.052,2.0755,80542000
2005-09-06,2.0775,2.1825,2.0755,2.181,158796000
2005-09-07,2.1750000000000003,2.215,2.1725000000000003,2.1865,122830000
2005-09-08,2.1725000000000003,2.1745,2.1415,2.148,77684000
2005-09-09,2.1495,2.16,2.1405000000000003,2.1475000000000004,65774000
2005-09-12,2.136,2.248,2.1345,2.225,175588000
2005-09-13,2.2085000000000004,2.2190000000000003,2.1719999999999997,2.1965,90104000
2005-09-14,2.1940000000000004,2.2365,2.141,2.155,126360000
2005-09-15,2.16,2.1795000000000004,2.1325,2.1355,91758000
2005-09-16,2.14,2.1460000000000004,2.106,2.14,82234000
2005-09-19,2.1315000000000004,2.1715,2.1085000000000003,2.1375,68806000
2005-09-20,2.1325,2.1505,2.0885,2.0935,69440000
2005-09-21,2.0925,2.1319999999999997,2.0625,2.0625,106276000
2005-09-22,2.06,2.1135,2.025,2.104,116760000
2005-09-23,2.0985,2.131,2.0775,2.1095,62908000
2005-09-26,2.1225,2.1710000000000003,2.12,2.1670000000000003,112328000
2005-09-27,2.1630000000000003,2.1865,2.141,2.158,83470000
2005-09-28,2.1625,2.1870000000000003,2.1495,2.1685,64794000
2005-09-29,2.169,2.24,2.1565000000000003,2.2395,127856000
2005-09-30,2.2325,2.2920000000000003,2.23,2.265,121120000
2005-10-03,2.2665,2.3295000000000003,2.258,2.3005,116584000
2005-10-04,2.3000000000000003,2.306,2.225,2.2465,130430000
2005-10-05,2.2455,2.2645,2.1945,2.2245000000000004,129054000
2005-10-06,2.228,2.2405000000000004,2.1665,2.2005,123858000
2005-10-07,2.2135,2.2305,2.169,2.186,67850000
2005-10-10,2.1910000000000003,2.2190000000000003,2.1790000000000003,2.188,73606000
2005-10-11,2.1959999999999997,2.2159999999999997,2.1615,2.17,106036000
2005-10-12,2.1455,2.184,2.122,2.1275,114084000
2005-10-13,2.1215,2.149,2.095,2.131,76656000
2005-10-14,2.15,2.1935,2.1170000000000004,2.1895,91552000
2005-10-17,2.1815,2.2510000000000003,2.181,2.2510000000000003,104500000
2005-10-18,2.246,2.2525,2.215,2.2325,89154000
2005-10-19,2.227,2.293,2.214,2.293,130570000
2005-10-20,2.295,2.3035,2.234,2.2505,118584000
2005-10-21,2.2835,2.3025,2.2575,2.2975000000000003,92496000
2005-10-24,2.306,2.3480000000000003,2.293,2.3465000000000003,109518000
2005-10-25,2.3440000000000003,2.35,2.302,2.3085,228774000
2005-10-26,2.0500000000000003,2.055,1.974,1.9875,602094000
2005-10-27,1.982,1.995,1.943,1.9530000000000003,175406000
2005-10-28,1.9775,1.9825,1.936,1.9475,123184000
2005-10-31,1.9675,2.0195000000000003,1.956,1.993,135612000
2005-11-01,1.9985,2.0370000000000004,1.9825,2.0185,107660000
2005-11-02,2.0145,2.0615,1.99,2.0375,97236000
2005-11-03,2.0445,2.1,2.0425,2.0780000000000003,140000000
2005-11-04,2.0745,2.09,2.0455,2.0545000000000004,88908000
2005-11-07,2.0540000000000003,2.0735,2.0275,2.0695,67722000
2005-11-08,2.0665,2.1055,2.0515000000000003,2.0975,99016000
2005-11-09,2.0895,2.1,2.064,2.07,69432000
2005-11-10,2.0735,2.1225,2.043,2.109,111710000
2005-11-11,2.1185,2.1519999999999997,2.1125000000000003,2.134,79644000
2005-11-14,2.1260000000000003,2.15,2.1170000000000004,2.1265,62062000
2005-11-15,2.273,2.2825,2.2215000000000003,2.2225,425558000
2005-11-16,2.2135,2.27,2.2119999999999997,2.265,159340000
2005-11-17,2.2715,2.338,2.268,2.3369999999999997,233752000
2005-11-18,2.345,2.4000000000000004,2.333,2.399,1186656000
2005-11-21,2.3785000000000003,2.4155,2.3640000000000003,2.3995,357398000
2005-11-22,2.375,2.4505,2.3670000000000004,2.4425000000000003,259814000
2005-11-23,2.4385000000000003,2.4480000000000004,2.4045000000000005,2.4120000000000004,149664000
2005-11-25,2.4025,2.424,2.381,2.4030000000000005,53916000
2005-11-28,2.4075,2.456,2.381,2.4175000000000004,213418000
2005-11-29,2.4155,2.4715000000000003,2.406,2.4275,207688000
2005-11-30,2.424,2.434,2.3775,2.423,158512000
2005-12-01,2.4440000000000004,2.47,2.4315,2.45,157334000
2005-12-02,2.4459999999999997,2.4765,2.42,2.4530000000000003,129032000
2005-12-05,2.443,2.4675,2.4375,2.4415,105018000
2005-12-06,2.4530000000000003,2.495,2.4530000000000003,2.463,191628000
2005-12-07,2.4655000000000005,2.4735,2.4145000000000003,2.4415,135936000
2005-12-08,2.4415,2.455,2.393,2.4175000000000004,142880000
2005-12-09,2.4325,2.452,2.4125,2.4370000000000003,94180000
2005-12-12,2.4575,2.465,2.4320000000000004,2.4535,68486000
2005-12-13,2.427,2.4835000000000003,2.424,2.475,116256000
2005-12-14,2.4600000000000004,2.4800000000000004,2.4395,2.4705,99318000
2005-12-15,2.475,2.4975000000000005,2.4525,2.474,116410000
2005-12-16,2.47,2.4960000000000004,2.4605,2.4605,112530000
2005-12-19,2.4495000000000005,2.5,2.4160000000000004,2.4185,166174000
2005-12-20,2.423,2.43,2.384,2.407,110704000
2005-12-21,2.4145000000000003,2.4530000000000003,2.389,2.4485,146450000
2005-12-22,2.4450000000000003,2.4640000000000004,2.418,2.4610000000000003,88436000
2005-12-23,2.4545000000000003,2.4695,2.436,2.4610000000000003,64130000
2005-12-27,2.4450000000000003,2.455,2.418,2.4280000000000004,116374000
2005-12-28,2.4245,2.4275,2.395,2.4030000000000005,90636000
2005-12-29,2.4065000000000003,2.423,2.3985,2.3995,63422000
2005-12-30,2.3865,2.41,2.3569999999999998,2.3575,108022000
2006-01-03,2.3735,2.3925,2.3125,2.379,151644000
2006-01-04,2.3745000000000003,2.3865,2.3345,2.3625000000000003,148818000
2006-01-05,2.358,2.41,2.3555,2.3825,108344000
2006-01-06,2.3985,2.4290000000000003,2.366,2.3935,123058000
2006-01-09,2.3275,2.355,2.32,2.354,178862000
2006-01-10,2.3205,2.3375,2.268,2.2825,193722000
2006-01-11,2.2825,2.285,2.213,2.2465,169944000
2006-01-12,2.2395,2.2545,2.2045000000000003,2.218,116366000
2006-01-13,2.2235,2.2425,2.2,2.22,88644000
2006-01-17,2.1975,2.2159999999999997,2.1830000000000003,2.2,112620000
2006-01-18,2.1595,2.2295000000000003,2.155,2.2159999999999997,174866000
2006-01-19,2.2245000000000004,2.262,2.215,2.2225,103138000
2006-01-20,2.2115,2.218,2.16,2.1959999999999997,166148000
2006-01-23,2.209,2.2375000000000003,2.1750000000000003,2.1865,115056000
2006-01-24,2.1830000000000003,2.2215000000000003,2.1710000000000003,2.201,86848000
2006-01-25,2.2025,2.2235,2.1670000000000003,2.18,85742000
2006-01-26,2.1975,2.2390000000000003,2.1895,2.234,97790000
2006-01-27,2.2275,2.261,2.2265,2.261,83480000
2006-01-30,2.2705,2.2985,2.237,2.248,81996000
2006-01-31,2.238,2.2605,2.2125,2.241,81120000
2006-02-01,2.1959999999999997,2.2345,2.1750000000000003,2.199,150028000
2006-02-02,2.1919999999999997,2.202,1.99,2.137,474186000
2006-02-03,1.885,1.925,1.8685,1.9165,670626000
2006-02-06,1.9170000000000005,1.9170000000000005,1.8885000000000003,1.8975,170064000
2006-02-07,1.9045000000000003,1.91,1.8600000000000003,1.8760000000000003,148072000
2006-02-08,1.885,1.9195,1.8555,1.9085,150874000
2006-02-09,1.9305,1.95,1.8965,1.8995,138656000
2006-02-10,1.899,1.926,1.8685,1.926,100236000
2006-02-13,1.9125,1.9210000000000005,1.8765,1.893,95008000
2006-02-14,1.902,1.9245,1.869,1.9125,90284000
2006-02-15,1.912,1.964,1.905,1.963,138054000
2006-02-16,1.9685,2.0,1.9415,1.9575,112760000
2006-02-17,1.9465,1.9690000000000003,1.9455,1.9595,91636000
2006-02-21,1.9505,1.9555,1.913,1.9145,101122000
2006-02-22,1.9155,1.955,1.8855,1.936,147138000
2006-02-23,1.931,1.9375,1.8935,1.895,185750000
2006-02-24,1.9125,1.9205,1.893,1.9175,74400000
2006-02-27,1.92,1.939,1.8965,1.9005,88982000
2006-02-28,1.8895,1.9045000000000003,1.8525,1.872,183018000
2006-03-01,1.8725000000000005,1.8845,1.8425,1.856,139630000
2006-03-02,1.7819999999999998,1.85,1.7685,1.8440000000000003,231674000
2006-03-03,1.8445,1.8915,1.8335,1.8605,120898000
2006-03-06,1.8659999999999999,1.879,1.8385,1.8430000000000002,85166000
2006-03-07,1.8355,1.871,1.835,1.8465,94446000
2006-03-08,1.8359999999999999,1.8735,1.8305,1.8405,124732000
2006-03-09,1.84,1.848,1.795,1.806,144002000
2006-03-10,1.8120000000000005,1.825,1.787,1.811,99454000
2006-03-13,1.8155,1.8315,1.7985,1.8095,65562000
2006-03-14,1.8019999999999998,1.85,1.8005,1.8455,83704000
2006-03-15,1.8475,1.85,1.8215,1.8445,56030000
2006-03-16,1.854,1.8695,1.837,1.8385,96456000
2006-03-17,1.8440000000000003,1.849,1.7925000000000002,1.7995,137724000
2006-03-20,1.7960000000000005,1.8635,1.79,1.8115,123416000
2006-03-21,1.7960000000000005,1.8365,1.7830000000000001,1.7960000000000005,133432000
2006-03-22,1.8,1.827,1.7895,1.8,86016000
2006-03-23,1.798,1.817,1.774,1.784,80718000
2006-03-24,1.786,1.806,1.7655000000000003,1.7735,73640000
2006-03-27,1.775,1.7830000000000001,1.757,1.7625000000000002,74170000
2006-03-28,1.7605000000000002,1.8010000000000002,1.7600000000000002,1.7845,114544000
2006-03-29,1.7845,1.8405,1.7655000000000003,1.8159999999999998,143984000
